Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Unique Received From Addresses,min value received,max value received ,avg val received,min val sent,avg val sent,total transactions (including tnx to create contract,total ether received,total ether balance
0x1e46fc7220ad0bd9207df85ffaa200abc60d9a70,1,47.08,3555.57,664102.73,2,1.99,19.995,3.488091,0.21739,0.001142252,4,209.193745,0.005218
0x4081aba944efb8a95bbbff153dcdcfff64cbc5b,1,2.89,0,2.68,1,646.8,4.999916,4.999916,0.06932,18.55200571,3,4.999916,0.00084
0xf8f437cc1a61e35c56152cf5d3308d6fa792fd4d,1,23.15,0,53.38,1,0.01,0.005,0.001,0,0,3,0.0025,0.002
0x8b1f2ce039f6cc5ee08ddc54faddddb1e28df9e5f0de0b,1,116.87,89.42,6673.05,5,320,1.694,0.3717715,10.1238418,12.651877,10,42.3255,0.000861
0x3c3f4a2d6b3e10a672b5da780c1c9c23e2b6daaf3ba001bfd,1,3127.23,0,841.58,1,0.49,0.1,0.3,0.14,0.14166,4,0.3,0.1
0xe6b31def9e3b3bfb493dd777b67a4f909d77de824c,1,7408.73,151.91,657.72,2,0.5,1,0.495,0.360325,4.345588,9,5.8,0.000500313
0xaa33b064b4684b5d7c5fad8cb2f5e758b3db6b531e,1,3847.85,7.28,61579.82,14,0.2,4.3,0.136863,0.15,1.607146667,31,52.12206167,0.00174934
0xe8a51e0d24c01090e1ca3828c5ef1c3e5ade0f1e3ba555,1,557.86,5168.73,2139066.9,3,0.001,0.3,0.184928571,0,0.0010225,11,0.3,0.000819
0x1c0e6411b7eef8b20b5cfd7dc7da26b66bbb3219a6,1,4670.13,25.19,1705879.8,18,0.003664987,24.99,1.87618,1,4.663802093,15,69.17439,0.00724287
0x6a0d0d7bea0811f6fe4004d23b13d193c2e69ac9019a3,1,5526.15,791.2,1315005.32,4,0.2,0.254857069,4.404517,0,4.995846036,41,126.67535,-1000.48
0x06e6f12aba68c0ff6542431a605a1dc9130a09e2ef44,1,2431.47,0,8794.83,1,11.174,0.01,0.001,0.371021667,9.991602128,3,2000,0.01
0x074ab7d06b9c0df5dc4fdf6e122c4b03c89ef31db,1,3085.17,0,548611.63,1,0.05,0,0,0,0,2,0,0
0x278a60f7b541d0e1a0fb54fde5a1bee78b5d358b5e7f0,1,42369.7,862.72,4980.95,9,0.001,10,9.567134188,0,0.00255717,19,5.5,9.11380893
0xcaf6bb55cbc73fe6405e40f5e3e4c8dde3ef1f780,1,185275.84,0,38988.77,1,1.1,0.9,0.8,0.005443,0.549062,3,0.9,0.001596
0xc35df5d83752bac4c49e0ebabfe6da7b1b761e09d11b2,1,2832.42,5.08,9160.15,2,1,2,1.1,2.999559,3.199559,3,2.6,0.000441
0x7be5ede18680510ea01eac37d92e5ded946ad3da,1,4436.98,0,3334.92,1,0.51,1,1,1.019139,2.016174,3,1,0.001
0x4d70a08c62b6bc338c94f5b42cc9d14bff40eff137,1,624.25,0,889.5,1,0.01,0.002,0.005,0,0.03,5,0.03,0.008
0x55b31e35c73d5e6c27eda874ce49e7d929be273eec8e3b,1,21.23,0,111.22,1,0.3,0.1,0.2,0.01112,0.099559,2,0.2,0.00084
0xb860b2a4a90582e9c2bba5c9dd7c88d01a4ff78b0f,1,3479.34,357.41,773102.17,2,0.0114,1,0.2204028,0.01,6.300385412,11,0.5091525,0.0001145
0x4a8b49a0e17e957acab2b4c2533c468a50fbf59997,1,1029.94,2465.7,161983.9,2,0.49,0.3,0.5,0,0.0624804,11,0.22,0.000819
0x8a280eaf23d81a860ca5539bf61d24eff94673a3b4,1,587.42,0,222.48,1,3.1,29.46842,539.989,4.22537492,4.61226163,3,0.68,0.0002
0xa3d7cc0ef92c5fb397d678350f22e76cd8c5aefd1e0bc89cf82309687550,1,6865.12,27.44,6479.28,18,0.019,1355.16,31.006667,3.5,7.1740527,18,53.384,0.0027
0xd6e25b2c65b35ae9983e0d3a4dffa96d65443f96f51dce0b92dcfc297e,1,3482.85,0,44430.28,1,24.33004,3,6,1.00064,3.50007396,3,2.2,0.00260056
0x4c52639ab6a8ba30a417532b6d5474ab4dc705edd43f183579f08c5dc5c12,1,1231.53,0,723332.2,1,30,20,20,19.999916,19.999916,2,20,8.40E-06
0x1d636d6e0fdde2d6ecd52507bd9de010add1f021596d811a90403ff,1,4147.64,0,32845.42,1,0.0065,0.02,0.01,0,0,22,0.0291,0.003
0x9e57f583a90c7bfd240fa3e8cebf7ad59452f83b2e0e54b61ae4376ff4ee49,1,110.51,31,515.23,2,0,1.9247213,2.0447514,0.249559,3.839139,4,5.008510631,0.00105
0xc5099b182abe75f56aaec385bff2fb46c17d5b2136a1,1,13413.1,460.24,26898.78,25,0.00339908,14,1.890092229,0,0.226145737,48,783.0310575,0.099001312
0x7e9aeaaf87a383cb2be0cbe033bcb16e5b2d87cb35b6,1,6.21,120.14,172779.97,38,938.4317642,1.117082,3,0.172,0.403225378,36,14.87679354,-0.11204982
0x9de7c24ccfbefc136ba0956d08ceb00d3c12496c141c3a54262,1,2838.13,3339.28,9019.82,5,0.1521067,0.660282,14.999528,0.300754,0.623972,5,0.849493006,0.003639022
0x560c2a4fb2b52f2889e3dda8a5f2f245ab2060dfca3,1,26.04,344.33,588109.83,10,0.00497,5,0.976634,0.00309,0.236589,87,416.560202,0.00050363
0x8dd01fd6db4c4fd4d8428ff3582e1aa06bd065b03d,1,14145.47,74613.6,90607.27,4,0.001,5.6,2.83226093,0,0.9698512,30,2.094375205,-0.0650868
0x0be4d1d14967728dbe093a0ffc664f207fe273ef020,1,3834.5,289.29,25997.06,2,0.034,20.999,7.03903,0.003,0.019538,9,300,21.0041995
0x8130d1ffc9855dd3ef36af98a06b2709ee612b0a0de,1,1314.7,0,364.45,1,0,0,0,0,0,2,0,0
0xbae9b1646dcadd4f92f31e20e8d61dab076ed5205d,1,2899.34,16.2,134822,4,0.0001,0.5,0.54,0.015264,4.020749,18,3.52,0.0022
0x8a3aee1cebe9245ecf9a1de7d8271d5ac983a04d02c,1,560.35,1052.31,9307.4,23,0.013,345,11.361,1.9,2.5161243,24,16.24,15247
0x63fdb35cd3afbdaae49f3223d9a7b5bf5d0e80933e4c,1,2286.55,2812.27,272130.27,15,0,7,1.389405,0.192,1.739,17,11.51429086,0.000861
0x33da770b0e31c206eb3a577658723da879e4a129,1,1085.6,0.93,49755.13,2,0.0857,0.0150158,0.02253479,0,0.066809673,7,0.0431172,0.03295968
0x9bca871a230ca1c780f1683a477f74f8e3b8313,1,2,227.84,3412.95,3,0.05,1,0.0144428,0,0.85083,11,110,0.0002105
0x9d65f95259572b1496407d1a76d732ff9c2d0f9adcb78a7c78d2adcf73fe21e,1,2.46,4.88,2013.86,20,0,1,0.14568,0.996644,8.7883677,99,63.3015852,0.00402526
0x9ac0ac5f9194f88c3edb18433dcc43eAAf131D4c48e9d2D71263372ECD625,1,9925.62,0,1661.13,1,1,2,2,2.999748,2.999748,2,2,0.001344
0x305f901bc0a8ebfbb4cf30246eaeee70e41c9b36a3e,1,18.37,0,581.57,1,3,2,3,2.997921,2.997921,2,3,0.00042
0x006ed42207e00be064bcec0be499d6d7bcdc677af9bbd32f,1,15526.86,3718.8,1240673.6,2,0.2,1,0.12,0,0.15250775,20,0.5,0.253
0xaa8e9f4e489ff0ac21330952fc3a988d658fc13df,1,270,0,64251.35,1,1,1,1,5,0.80472551,3,1,0.001
0xadc7b9673c3d7eed8512ede7ee69a8564fb41d9,1,1185.27,0,29716.12,1,1,1,1,0.999895,0.999895,2,1,0.001
0xeea6aa443bbaf3b38f3e5f524547003fb2b3a67c00,1,16135.12,0,19827.27,1,1,1,2,0.3999265,0.498203575,3,1,0.00304158
0xf59f32a98dd7de0600bd06763ef6a2bd67b658fcc8,1,558.93,0,3460.77,1,10,20,20,19.999916,19.999916,2,40,8.40E-05
0x70f6dd7e1d8a0a6e49f95b0dd3078663af5fd8f9b,1,9978.14,0,24318.98,1,0.04,0.01,0.033,0,0.175542106,3,0.01,0.002412251
0x9ab2f9b3e782ddae106f4eae4c0e9e2e270e80fae,1,2298.4,0,39502.92,1,20,20,20,19.999916,19.999916,2,20,8.40E-05
0x27b3e6fff4e79c715a41a2696b2dbc737301ae4a93c2a4e,1,9513.93,146.1,32737.15,2,0.09906,0.01350818,0.01,0,0.016285729,5,0.04837486,0.047038167
0x15891b16d5f25ff7634bb9ab422e7774a24f0e3,1,7476.41,105.12,136.77,21,0.00461,25,3.019727,0.050416915,250,14,181.5045431,0.03164219
0x0a49d074684bc69a189500ba044ca2c29c86ce9,1,27808.31,41837.3,52286.05,60,0.00400146,1800,167.973753,0,5.013911,353,402.4164576,-20.67255396
0x8eaf649e94310fe0fbc46ab7018713867123c10db4,1,742.62,641.75,44011.95,70,0,19.995,3.5002226,0,1.791159,61,8.401029125,-918.3800965
0xa66afa19b983abf42cd9191c4da689417f7d532ff11,1,2654.06,963.62,768193.2,10,1.5,2.205906,3.101943061,199.999559,418.7278,13,15.40128714,0.009832154
0x6bf0e69f515e8bd620ef7b871cf370272b4367ee6,1,279.96,749.22,249624.4,3,0.001601118,0.040132,0.045646,0,0.036020105,8,0.039963683,0.00584299
0xb237b6362c64dfba0e9a751b853cee847b031fe6f3f2,1,4145.42,6713.56,190330.85,41,0,10,0.000453064,0,0.40300701,137,4.0165608,0.005489362
0x5c1dcfb330065fd5a0d38c9a4450f90bb34df546,1,13727.96,2657.02,8622.56,2,0.5,0,0,0,0,4,0,0
0xa8e83561c1c09efd6216ad312b9f539e1186adc0,1,24996.46,0,9879.27,1,10,20,20,9.99788,9.99788,2,20,8.40E-05
0x0059e89a41cb482e360f9db7d25b07100f766c6b9,1,148.87,3702.7,2767.87,5,0.016,8,1.399618,0.5,1.3,10,23.6711076,17.4020742
0x78cc5c85ada6f84cc47c2f560dc318aaa5c4b42e9,1,25.62,0,4.87,1,0.5,1,1,3.999538,3.99895,2,1,0.000861
0xc7fba9ebd7ba94c7afd0e523829b654dadc2a4672d6,1,2.24,0,3.22,1,0.1518,0.153479,0.4,0.37014,0.216697,2,0.145868,0.00336
0x2a215ef33ace1b9398abee1b4e0aee35505f475898,1,273863.71,0.43,1221.63,12,0.0627141,0.3,0.145,0.058,0.17011,14,1.327,0.00054
0x2246ec3e46b0aa4fdd0d0630f7ce1bfb4cab2cfb2,1,24415.57,0,53747.63,1,1,2,2,3.016664,0.000861,2,3,0.001
0x601f5a2e6b10dbead7b94a3db589daf45a654832defc8d7,1,3084.66,1669.28,203290.63,9,0,0.6,0.883150227,0.00376984,4.37680085,22,3.6066154,0.00053751
0x099ac89e7fae829f2dcd75c0804da92fa57a043ed,1,4654.55,12.44,1293.7,10,0.001,0.3,0.3,0,0.378159406,35,8.6,-0.03761
0xacc8c469b30d10ec90c7afe873deef42bfaccd9,1,2068.55,0,32501.87,1,0.4,1,1,290.405381,13.159873,2,1,0.5278099
0x44d68a088e92c1c42e02fa8caa3e6b1f95dd665cca8,1,1544.49,12028.65,17588.32,4,0,6,31.256241,0,0.322857,30,1.6,0.000357
0xe32de4d4ff8e5864261f090084fb48b96a313a939b9,1,686.8,0,1044.62,1,410,35,80,19.99811,36.382808,2,50,0.00273
0xa9d7a02c2bb8991f9ff2dfc3d3c98521a479744,1,54.32,724.8,38036.15,7,0.22,5,0.940772,259.3455851,13.9533856,7,10.99217093,4.20E-05
0x897ce3ea1afc38603576fa68e32df8b34c696b39,1,1711.13,2574.15,4365.18,4,0,0.23115,0.08242,0,1.07883,104,32.52126328,0.10142834
0x8c1857b3982a5e2b6e546ae14e4a48fd10906a6de,1,6544.6,28905.57,19943.43,2,0.010657,92.586429,151.54265,0,0.01088249,4,0.09916524,0.01035312
0xb8deac7f778f944478ca3bfc5c865ddf26a110cd3c5,1,2063.75,70.67,31437.65,4,0.01094117,1.10802495,0.343193,0,0.08599815,14,0.047775471,0.04114948
0x704afa00555114c6c2062c56a4805d85cd76406e40,1,373.35,6.48,3506,2,0.00059,0.6,0.301,0.000184,0.44375,5,8.97,0.001494324
0x8a146Eb3bd6790e7a17e63ff699c137da4a90af,1,19988.81,1640.88,224621.2,3,0,1.5,0.171203552,0,0.15248225,8,33.8274,0.02186593
0x175162e020fec62c6b611ea153ccada14cfb12e2e74,1,35.4,1050.77,7793.75,2,1,0.9,1.2,390,49.80277928,4,2.2,0.000861
0xa0fb774822d9bae6d37c45a34c2babbb42eeb92c73,1,11139.66,139.75,49773.87,8,0,15,2.225579,0,0.5913424,25,16.01066,0.06518273
0xeb05ab25661ac71e88d7456b62f019a42a3b105356f8,1,7192.57,131.75,2471.42,2,0.1,2,2.187667,0,0.043063304,71,8,1.04509763
0xdd51dc17311c393ad3db36077cddd3e4999e7394c41,1,2468.97,0,26.77,1,0.98,0.6801053,1,1.00E-05,0.279958,2,100,0.000882
0xcc4e76b86d874c6ea593a85a4ad8ce2b0b36d795104,1,331.32,4809.98,125947.6,5,0.04302611,3.6,0.992606246,0,0,32,0.08124562,-1165.37057
0x3ce3b374e5e609ffa829c0c8cdc62cb96cde243d9,1,928.44,91.97,27376.87,5,3,139.41475,17.2559487,0,55.58225,6,17.97085074,0.13100818
0xbbb46cbec207f011d960d3e840f84a70c4ce54e316,1,27362.65,23704.96,50406.17,4,0.00013,5,1.000407103,0.492521052,115.0386771,6,5.09936236,5.67E-05
0x5de0261cea20b3878ffcdc6f4af7bf7e295cc4a70,1,2831.87,112.86,1562.8,2,0.13,2.99,0.80068,0,0.284076063,4,1.686570378,0.0009769
0x099ff99ac4ea4d9528f87eee1681e15c83ddc77d8,1,4480.98,10105.48,242102.53,57,0.004,8,0.391648,0.00500968,2.809374358,87,543.5376801,0.07347492
0xc510d086c1cf2b59820dc9100e451005f87ffc0f785cc,1,19.01,0,45.83,1,0.1,0.1,0.1,0,0.1,3,0.1,0.0009
0x3bd544a428303f855feaddb293eb8c91baf952fc42,1,444.78,63.36,599.77,1,0.004,100,110.995,0,10,23,200,200
0x07077bc82adb6fb620d30239c3dec293e4142c13d8236,1,6174,93.73,2740.8,2,0.0004,0.02,0.0175,0,0.07502375,21,0.1,0.0037238
0xc57a9c71df2be1e4ebc18b19823527c43c4faf54a42356,1,6.71,0,41.72,1,0.01360665,0.06436584,0.000312201,0,0.026451398,4,0.025646,0.00217387
0x3f850902de850fe2adb61a83e97db50631d711e7ae7,1,7508.74,52143.78,290216.77,5,0.06,14.995,2.360448,20.89958,16.82485834,8,11.24063,0.003428634
0x13e3aac898c43c7e30acfe4e58c60cf84b3d092356e7,1,685.97,53.52,4339.53,3,1,2,2,0.499139,55.58649,5,5,0.000966
0xebd453de220d7fe73a0a5cd8cc6b3937f2d3d8fe0,1,1834.06,0,44800.36,1,1.5,2,1.5,2,0.000312,2,2,0.000987
0x70fd3ed7259c206db0x68e703259b49da210d3872e0dbe,1,4480.98,65.74,2998.08,3,55.5,2.5,0.447,0,0.926487,9,3.79,0.00439269
0x9cA164203b826379023d10ef5a96cbb7760c56e4f18ad827f6,1,65738.17,1.97,627.39,7,2.46E-09,2,0.502,0.0039703,5,13,2.4,0.003
0xeae6c5d32a05b058e3e758cdd585f2c21cc0fea5,1,14913.67,76512,130763.5,5,0.0005,0.52,0.183,0,0.055,21,0.977773218,0.015
0x7eed6fb4d7bfb95b68a8ed0405dcd598aa2ba16cfb,1,2092.14,1302.82,3782.63,7,0.21384,1.02,0.20125,1.000378,9.3031707,7,3.9152613,0.001449
0x960da208c266f6afbb1dbb6230ae501ac51035d7bff4,1,2116.44,687.27,1140.67,4,0.2,5,1.5010101,0.041,1.408919,9,5.666299948,0.00366405
0x4a9e07aa958e144f3f5843b1ef9bd639ab7aa110af3be,1,19302.43,2298.97,354013.97,9,0.001169831,0.9919642,0.54669937,0,0.5057754,28,13.834067,0.0038416
0x16172cd5850f8dd6df97a928d45eca789f9e7df0d,1,4484.99,560.81,8639.65,10,14.62445564,4.99,6.004034,0.00790029,4.49536236,4,12.56408319,0.000204232
0x3be1dd13ba0e106cb8c8b344836d59e8938370f6,1,15.96,0,100,0,0,0,0,0,0,0,0,0
0x8234f0326009ce25f6dbaeca74a9287bf478eff,1,3734.75,391555,225.53,2,0.1,1,1,1.09958,1.09958,3,1,0.001617
0xaaa19e2d92fd469880ef011a48ca13d8791c76bf,1,1578.12,0,224.53,1,0.03,0,0,0,0,3,0,0
0x6c5e534b792afed0e070916766dd00da39f7d4f17,1,54310.4,0,18754.08,1,0.53,0.3,0.3,0.5,0.264,6,0.25,0.006
0x07d49bd1642617704e74e8d312e684edb2dd8d02,1,27613.68,1867.45,442436.63,21,0.045,50,44.156667,0.3,3.26560511,25,80,0.005
0x80bada2adc1b7b36bc13fa641d45a776817fc706,1,58265.4,0,12976.92,1,0.13432599,0.4394,0.802039,0.439559,0.21442669,2,0.965008,0.0022
0x7d09e5b85035ce566543aaf3d2e3fd7b9d6abdbe1fb13,1,647.52,4.17,0,1,0.039174,0.01,0.01,0,0.002885122,35,0.01,0.000504
0xb6cb950ce91610bedae26c5902ff7cc1aff4801b25,1,4766.57,0,16077.07,2,13,41,210,12,14.995,6,3,0.001
0x90e7fe19c7e45b84dfabb7b5faa47ab49822c7e6e026,1,2176.5,10.1,46134.65,5,0.016,5,0.3250954,0.01132414,1.101552,11,8,12.215853
0x8d35cedb71ad6e848d8d06b377af7d6034a3edd1114,1,654.9,49.66,225393,2,0.99197215,30,50,5,57.0010925,4,50,0.00202
0xc2b32b5e7a21e3916fa149fb8928095f1c9d5d268c,1,494.54,7741.26,319677.05,16,0.02,3.4886507,3.48641,0,0,14,30.7486904,3.36914003
0x4ef112b2009c4ce130fef330e6f9eb01c22a49a4,1,553.18,39759,17744.27,23,2.01,244.25,112.36,0.1,7.488102,24,10.4901099,0.007287
0x5efe1aeabbcf6d539fb79eb8420770440ace2c26e87,1,1188,1031.78,71462.99,14,0.19,59.1248,1.82724316,0.1,0.44,22,1.2282294,0.009005
0x9022f97425a1df63407787b6ff2a0350433516c5b,1,9702.25,79288.56,17386.43,39,0.0002,5,2.992089,0,0.018943186,37,1.60819792,0.6
0xa615a0ee993482db89a94cbf6f338303a22bx14f621c4e8356cb87a,1,27544.17,86.52,233.15,2,0.013434,10,2.218388,0,3.580272727,14,861.521143,0.003507642
0x881f5313aae596e10de5c4ad6d22f3fb3d337c644b4b,1,1758.4,533.52,2299.43,13,0.020199366,2.201585,28.43300001,0.000693,3.16033284,16,10.86013281,0.001000009
0x29c35af34356cde0ed2c4750ca07f87117160a772a9dae3d8a7ff,1,21.2,736.1,25027.4,6,0.011,1.036372,0.877576155,1.025,23.2925,15,1.0252409,1.009005
0x0a3acfdb517be6f348a2ddb5aa1d37f9ce4ffee708a,1,2745.35,3077.88,1346.97,17,0.38416,10.225,6.095206,1,7430.135888,39,1041.011077,0.002551321
0x3b92ad6bf177f3b59c470029e9cf0b9deabcd6fcc5bdc,1,2942.76,660.38,2119049.32,4,0.081,180,53.98760282,0,0.102201913,11,2.046653402,-249.2748002
0xaa7db63a14a6e52b40dedd47d69e8814cf448e7b907f7d5caae6d12,1,1722.37,2084.3,986.92,2,0.2,12.090721,9.77016,0.25,0.6940661,12,32.23056,0.004036108
0x00c99b44e62cb5d26957a5186f3a7bd6451c5b8a,1,7.28,0,34.58,1,1.9,2,2,1,0.6,3,5,0.002079
0xa3dc8fd121c9f23c601e5452d8efa0ddfc3f2bbb48,1,47.04,6431.06,43631.45,3,0,20,5.453333,0,0,35,0.266,0.266
0x3a875f02ae54b2d4990ab02037906cf20afeb0e0b,1,423.73,0,564582,1,0,0,0,0,0,2,0,0
0x611cac88880e23d397a511ed661e0ef9bd7f7d1905d3,1,2896.37,0,2920.98,1,0.0010094,0.04,0.03,0,0,7,0.02,0.02
0xbbdcedf2440b442c80d535c305cd15b420C4e39d8,1,15257.25,270.19,363496.55,2,0.001,0.001,0.001,0,0,4,0.01,0.01
0x3b50d2f41f3a95b0126c6ab2afae5a0ea9457cd730ce98ab2b78dd15b3501320,1,246.37,3637.35,1653931.83,2,0.001,0.7,0.307,0.33,0.5662,4,8.265,0.001956
0x7da611633e04dee645f1e0067d1df05a702d03a084,1,7588.42,0.64,25621.82,1,0.0001208,0.01,0.01,0,2600,3,0.02,0.02
0x91c0a4589e7128ebab41866029e88a0d8abc70df,1,28454.995,361967.99,49917.75,4,0.2,1,0.37667,0.001876678,1.4055357,7,2.03,0.00607957
0x350a14e4f987bca29dade76189ad942fa0514d024,1,15466.59,39219.92,637197.93,27,0,1,0.306034,0.003077,2.531997949,67,4.9893889,0.002583
0xd59f2ffd8e697e398364f5396e98b5ecd42cc7f6,1,12974.75,0,24407.62,1,0.05,0.02,0.02,0,0.02905133,3,0.04,0.021
0x3a86041d981f3b8087919a630751f907273f78e9,1,22.06,0,222.13,1,10,10,10,1,9.99788,4,200,0.00308
0x7e3bf87e20ab248d272e9584bab557495f1db91d7870,1,6625.62,2230.66,19960.78,2,1.00E-05,1.04,170.1169444,0,0.003637366,22,0.908363716,-0.41676761
0x56ac69a769d057e7c8cf121ba9700803d30cb447e9,1,5802.33,6324.84,19548.57,19,13,13100,0.001046957,5,12.999517,15,13.79900801,7505.532971
0x5b70f04810d0c0633d49d4c2477cda7e2df050441,1,236.43,0,543.17,1,0.2,0.147,0.495,0,0,2,0.634,0.69
0x0d27f1b6bee5b9b62c969a41ac673aa6e2edcfc920bfc837,1,1568.03,0,2562.52,1,0.0001,101,101,1,200,5,101,0.000984218
0x0c9457ffb7f20c71d4f12bb8795da994b52f2d4622fee7b2ad97e4a211d4,1,7092.494,0,436935.24,1,646.8,0.252029,59.257308,646.7991,646.799139,4,2.20215805,0.000441
0xa7c330eb829608c88ff51dfc837af5a3ba7a778c,1,44366.1,57.54,558.65,38,0,0.8,0.725714288,0.48045,44.728713,45,99.81545929,0.016758
0x02Fe22e120D6D39b2a2C067f15d3d611f39ed4dcd7568dd084fbf54,1,3296.92,19917.95,89520.23,55,0.003741141,10.99,9.552,3,27.716124,24,11.17,0.002394
0x38c84c8bdb9611430f8abc0ff74e4dbde8b9a8ff9d4be,1,2069.33,451.17,203253.4,6,0.0078,2,4.618038077,0.13,7.85030276,13,11.14350524,0.000195216
0xe90b3157804d0b2c675f9c14c009f0ef4d009dd056c17c70,1,9508.27,0,18800.23,1,3.1,2,5,3.098614,4.098614,2,5,0.000987
0x03a5a1b3df00419d4ed0f3d3a4f1f842b8f592d62a340,1,1074.62,1.97,3777.32,2,0.5,1,2,0.499685,0.51526346,4,67.7334,0.0105
0x085Bf5Da4580629fa69eDd397c8622D4AA385547cE21dae2188E1Ba4940,1,1976.48,7.39,16098.18,15,0,35.018,20.60477213,0,9.74083,500,30.57118764,-1.671709402
0x1fa772ce72b35e774879da6062bc1aca6ffed1f215d6,1,686.5,460960.68,838183.33,10,1.00E-06,10,3.455831707,0,0.008367291,34,16.20628625,0.0031125
0x0bfcf6b42d90d6fd930b088b5d1fa9c78af149a23,1,78957.69,3560.22,8353.28,38,0.00821832,0.002,0.014,0,0.03565944,19,0.0335,0.0147
0x0eeaaf38c8c5bc49bf468f20cde60add1f086004,1,13412.95,622.36,301231.54,5,0.47,0.5,0.0078072,0,0.989,7,1.35458835,0.0110944
0xb52f5f1ca6e9274cab3dcf17eb2da7143c383cbbd7b,1,9506.5,0,34600.37,1,0.5,0.1,0.1,0,0.022726021,17,0.1,-8.516153405
0xc6b7e7a495feb49b7634275b72f9ceceb7fd1a022,1,868.83,311.22,35.67,47,0,323.1,18.91958,0,13.15368515,917,21101.60143,-3.6018882
0x86cb6a4a58c3567cfe97dfdf843db9a0d3134ae695,1,268.01,1455.26,7962.15,28,0.001,283599,0.915522,0.15,7.2392099,37,221.2957241,-0.0831706
0x80e160cdc5c954a09c7bbd3c91c5472cbe2f258b8,1,2450.57,981.55,554067.82,21,0.047236,10,1.520924,0,0.453195615,39,130.1896552,0.056234575
0x008a8a731d776ee9bf5b2c3d22f4ee6f000360b5,1,2436.05,3520.67,91691.92,60,0.0001414,1,0.501,0.03731016,0.4006607,22,2.25,0.01069888
0x3d529310fb76b4215f5c14dde00c5fb92bd29a2944,1,7472.42,1580.15,51085.35,40,0.74,5.1240282,6.0658819,0,7.073170696,29,120.0029646,-1.3406135
0x2df5c5ebbe21d7141bbcaed92cabb6988ff95c574,1,9137,0,98323.88,1,6,6,6,2.999538,2.999538,2,6,0.00084
0x405cfDA30fc5f46aff877836dddc326e3c614ebc,1,5.52,0,79387.58,1,1,23.462744,24995,0,0,7,7.39795266,7.39795266
0x7b5d49b819568ae57ae183bf6d1a51e2d2bce6d,1,73594.62,0,17777.48,1,1.995,1037.134475,1037.134475,1.6201707,2.70517,2,1037.134475,0.000943273
0x2386c69ca5ada229f17954cdd9c1512c8d14b8c0fa,1,1578.67,0.72,2897.03,2,0.001,0.1,0.065,0.00116,0.006249986,4,0.104,0.00804422
0x3ce4f1d73ffa108c3d6d2750f913a43e2b3f3aef1,1,8643.07,16.78,176972.4,15,0.02,70,7.618803,0,0,17,38.64333074,38.64333073
0x7d08fefee81b6cbdaf3508af5e34f7869d8d48da5c,1,546.42,1586.33,9386.98,3,0.5,101.6105563,986.230471,0.5,7.7445,12,11.3286938,0.004
0x8c5cfbb2a9f16c9286d9ba3aa0e6d17796e5ee55fc454,1,6825.62,1258.68,1101017.68,48,0.005,100,1.903701649,0.07,5.409271572,150,10.99503427,0.52308386
0x10b959b2bb8a40d2f4a3560d403ea758f035c66e5fefc,1,24.44,0,2.25,1,3,3,3,2.997921,2.997921,2,3,0.000966
0x7bf2e4a451fde00a7640ff7a38b6aa241ad70d5cd74a4c,1,2753,417.06,106812.53,11,0.00237,5,0.740092,1.6977,66.7289355,24,12.50402056,0.002003234
0xa20c608ed8ab37f0ec1d4e0af42620f36e87ab5df04,1,24516.59,51711.71,920706.15,27,0.19,20,1.7828631,0.001196202,0.553059,39,3.63960509,0.003544368
0x7e4b16708cf3ed37ddb517c61e2eef3a0fd93bb1fca5e,1,6825.62,62.65,79405.85,0,7.00E-05,0,0,0,34,0,0,0
0x5d3e3413bcbab56b29f452829dcb8216c318cbc,1,458.8,199.62,160542.65,3,0.0005,2.19,1.99,0.5,1.198141771,21,9,0.001932
0x328d1059e4b6eaff29a5a1a8badc6d8cb153242ed5,1,3434.76,9.21,2351.58,7,0.07,10,2.9975,0.021,1.176714667,15,42.6,0.001218
0x96bc8e218a1ce1c3dcd25e9dfa2a964499d808e4160fdd7c2,1,73501.28,0.44,322.05,3,0.5,1.5,1.089233,0,0.8166169,5,1.900038283,0.001470005
0x5af7ede469feb2b2f3f443c51dc40297c91d8206088425c9afe96cfdccff,1,3482.79,390.31,256945.5,3,0.001,0.2,0.1025,0,0.000429147,17,0.11,0.00012
0x7f1de8e0510b08bde3c0e08ab0a1726ab0c4cede943d443d382d6c13e,1,853.58,462.36,345.23,2,0.01,500,701,0,0.51221,20,163000,1000
0xe96db5e97a5b9346fe25b77d36c489e71c038a7f,1,53713.31,512.68,8905.08,12,0.05,0.2,0.021451553,0,12.46055945,22,0.912,-15.18276198
0x1df73b694c14edb360717bdf1cb0ca65e95bbf2,1,1850.68,2425.08,120410.83,23,0.0001,2,0.460953,0.5,1.8160016,37,51.7510232,0.001311
0x4c613c4eabfcae57f49fb0af660172f663b0a2c,1,2306.14,0.57,11515.08,12,0.17229651,1.615403,0.35053,0.700194,2.300542,19,30.18706444,4.99315
0xebb1c3af9db9bf0d68c17acd8c8c5e2a17bbf253d9b4b81,1,1161.13,2451.58,1367308.27,41,0,10.6,0.865393724,0.5,30.55281066,24,316.018333,-1.002244615
0x9d43a80b8ed04931bc8692a3dca06d3d4214f9491,1,7809.34,542.98,43700.57,205,0,268,5856.700961,0,0.074006653,1000,44.8865006,5.563229589
